row_id,customer_id,product_id,order_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit
234,CS-12400,OFF-BI-10001679,US-2017-100930,4/7/2017,4/12/2017,Standard Class,5.328,2,0.7,-3.552
235,CS-12400,FUR-FU-10004017,US-2017-100930,4/7/2017,4/12/2017,Standard Class,258.072,3,0.2,0.0
236,CS-12400,TEC-AC-10003832,US-2017-100930,4/7/2017,4/12/2017,Standard Class,617.976,3,0.2,-7.7247
237,DB-13120,OFF-PA-10002479,CA-2017-160514,11/12/2017,11/16/2017,Standard Class,10.56,2,0,4.752
238,KL-16645,OFF-PA-10003349,CA-2016-157749,6/4/2016,6/9/2016,Second Class,25.92,5,0.2,9.396
239,KL-16645,FUR-FU-10000576,CA-2016-157749,6/4/2016,6/9/2016,Second Class,419.68,5,0.6,-356.728
240,KL-16645,FUR-FU-10004351,CA-2016-157749,6/4/2016,6/9/2016,Second Class,11.688,3,0.6,-4.6752
241,KL-16645,TEC-PH-10000011,CA-2016-157749,6/4/2016,6/9/2016,Second Class,31.984,2,0.2,11.1944
242,KL-16645,FUR-TA-10002607,CA-2016-157749,6/4/2016,6/9/2016,Second Class,177.225,5,0.5,-120.513
243,KL-16645,FUR-FU-10002505,CA-2016-157749,6/4/2016,6/9/2016,Second Class,4.044,3,0.6,-2.8308
244,KL-16645,OFF-AR-10004685,CA-2016-157749,6/4/2016,6/9/2016,Second Class,7.408,2,0.2,1.2038
245,DW-13480,FUR-CH-10004063,CA-2014-131926,6/1/2014,6/6/2014,Second Class,2001.86,7,0,580.5394
246,DW-13480,OFF-ST-10002276,CA-2014-131926,6/1/2014,6/6/2014,Second Class,166.72,2,0,41.68
247,DW-13480,OFF-PA-10004082,CA-2014-131926,6/1/2014,6/6/2014,Second Class,47.88,6,0,23.94
248,DW-13480,OFF-AP-10002945,CA-2014-131926,6/1/2014,6/6/2014,Second Class,1503.25,5,0,496.0725
249,DW-13480,OFF-PA-10000061,CA-2014-131926,6/1/2014,6/6/2014,Second Class,25.92,4,0,12.4416
250,LH-17155,FUR-CH-10002965,CA-2016-154739,12/10/2016,12/15/2016,Second Class,321.568,2,0.2,28.1372
251,KC-16540,OFF-PA-10004569,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,7.61,1,0,3.5767
252,KC-16540,TEC-AC-10003832,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,3347.37,13,0,636.0003
253,DL-13315,OFF-ST-10001228,CA-2016-146941,12/10/2016,12/13/2016,First Class,80.58,6,0,22.5624
254,DL-13315,OFF-EN-10003296,CA-2016-146941,12/10/2016,12/13/2016,First Class,361.92,4,0,162.864
255,DR-12880,FUR-FU-10002505,US-2015-159982,11/28/2015,12/4/2015,Standard Class,12.132,9,0.6,-8.4924
256,DR-12880,OFF-ST-10004804,US-2015-159982,11/28/2015,12/4/2015,Standard Class,"Black\"",82.368,2,0.2
257,DR-12880,OFF-ST-10001590,US-2015-159982,11/28/2015,12/4/2015,Standard Class,53.92,5,0.2,4.044
258,DR-12880,TEC-PH-10001580,US-2015-159982,11/28/2015,12/4/2015,Standard Class,647.904,6,0.2,56.6916
259,CC-12670,TEC-AC-10000290,CA-2017-163139,12/1/2017,12/3/2017,Second Class,20.37,3,0,6.9258
260,CC-12670,OFF-ST-10002790,CA-2017-163139,12/1/2017,12/3/2017,Second Class,221.55,3,0,6.6465
261,CC-12670,OFF-BI-10003460,CA-2017-163139,12/1/2017,12/3/2017,Second Class,17.52,5,0.2,6.132
262,Dl-13600,OFF-AP-10002203,US-2017-155299,6/8/2017,6/12/2017,Standard Class,1.624,2,0.8,-4.466
263,SB-20290,TEC-MA-10000822,US-2014-106992,9/19/2014,9/21/2014,Second Class,3059.982,3,0.4,-509.997
264,SB-20290,TEC-MA-10003353,US-2014-106992,9/19/2014,9/21/2014,Second Class,2519.958,7,0.4,-251.9958
265,RC-19825,TEC-PH-10001433,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,328.224,4,0.2,28.7196
266,AH-10210,TEC-AC-10004469,CA-2015-155040,11/10/2015,11/15/2015,Standard Class,79.9,2,0,35.156
267,CB-12535,OFF-AR-10003602,CA-2017-136826,6/16/2017,6/20/2017,Standard Class,14.016,3,0.2,4.7304
268,PG-18895,OFF-FA-10003472,CA-2016-111010,1/22/2016,1/28/2016,Standard Class,7.56,6,0,0.3024
269,CA-12310,OFF-ST-10004180,US-2017-145366,12/9/2017,12/13/2017,Standard Class,37.208,1,0.2,-7.4416
270,CA-12310,OFF-EN-10004386,US-2017-145366,12/9/2017,12/13/2017,Standard Class,57.576,3,0.2,21.591
271,KH-16690,OFF-ST-10003208,CA-2017-163979,12/28/2017,1/2/2018,Second Class,725.84,4,0,210.4936
272,HA-14920,TEC-AC-10003628,CA-2015-155334,7/30/2015,7/31/2015,First Class,209.93,7,0,92.3692
273,HA-14920,FUR-FU-10003274,CA-2015-155334,7/30/2015,7/31/2015,First Class,5.28,3,0,2.3232
274,HA-14920,OFF-BI-10002557,CA-2015-155334,7/30/2015,7/31/2015,First Class,10.92,3,0.2,4.095
275,BB-10990,OFF-PA-10002615,CA-2017-118136,9/16/2017,9/17/2017,First Class,"Gregg Ruled\"",8.82,2,0.0
276,BB-10990,OFF-AR-10001427,CA-2017-118136,9/16/2017,9/17/2017,First Class,5.98,1,0,1.5548
277,AG-10495,OFF-PA-10000673,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,11.648,2,0.2,4.0768
278,AG-10495,OFF-PA-10004470,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,"200 Messages\"",18.176,4,0.2
279,AG-10495,OFF-ST-10000876,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,59.712,6,0.2,5.9712
280,AG-10495,OFF-LA-10002043,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,24.84,3,0.2,8.694
281,SC-20725,OFF-BI-10004967,US-2015-161991,9/26/2015,9/28/2015,Second Class,2.08,5,0.8,-3.432
282,SC-20725,TEC-PH-10001760,US-2015-161991,9/26/2015,9/28/2015,Second Class,1114.4,7,0.2,376.11
283,JO-15280,FUR-TA-10002903,CA-2015-130890,11/2/2015,11/6/2015,Standard Class,1038.84,5,0.2,51.942
284,TB-21520,OFF-PA-10000474,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,141.76,5,0.2,47.844
285,TB-21520,TEC-AC-10001956,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,239.8,5,0.2,47.96
286,TB-21520,OFF-PA-10004100,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,31.104,6,0.2,10.8864
287,AH-10195,OFF-BI-10000778,CA-2016-112697,12/18/2016,12/20/2016,Second Class,254.058,7,0.7,-169.372
288,AH-10195,OFF-AP-10002684,CA-2016-112697,12/18/2016,12/20/2016,Second Class,194.528,2,0.2,24.316
289,AH-10195,OFF-SU-10000646,CA-2016-112697,12/18/2016,12/20/2016,Second Class,961.48,5,0.2,-204.3145
290,NZ-18565,OFF-FA-10002983,CA-2016-110772,11/20/2016,11/24/2016,Second Class,19.096,7,0.2,6.6836
291,NZ-18565,OFF-LA-10004689,CA-2016-110772,11/20/2016,11/24/2016,Second Class,18.496,8,0.2,6.2424
292,NZ-18565,TEC-AC-10002001,CA-2016-110772,11/20/2016,11/24/2016,Second Class,255.984,2,0.2,54.3966
293,NZ-18565,FUR-BO-10004709,CA-2016-110772,11/20/2016,11/24/2016,Second Class,86.97,3,0.5,-48.7032
294,KL-16555,FUR-FU-10004091,CA-2014-111451,12/26/2014,12/28/2014,First Class,300.416,8,0.2,78.8592
295,KL-16555,FUR-CH-10001891,CA-2014-111451,12/26/2014,12/28/2014,First Class,230.352,3,0.2,20.1558
296,KL-16555,FUR-FU-10002918,CA-2014-111451,12/26/2014,12/28/2014,First Class,218.352,3,0.2,-24.5646
297,KL-16555,OFF-BI-10004593,CA-2014-111451,12/26/2014,12/28/2014,First Class,78.6,5,0.7,-62.88
298,KL-16555,OFF-FA-10004854,CA-2014-111451,12/26/2014,12/28/2014,First Class,27.552,3,0.2,9.2988
299,JD-15895,OFF-PA-10002105,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,32.4,5,0,15.552
300,JD-15895,OFF-ST-10002756,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,"Sand\"",1082.48,8,0.0
301,JD-15895,OFF-PA-10004243,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,56.91,3,0,27.3168
302,JD-15895,FUR-FU-10001861,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,77.6,4,0,38.024
303,JD-15895,OFF-BI-10002706,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,14.28,1,0,6.5688
304,JH-15910,FUR-TA-10002533,US-2017-152380,11/19/2017,11/23/2017,Standard Class,219.075,3,0.5,-131.445
305,AS-10225,FUR-FU-10002671,CA-2015-144253,5/4/2015,5/9/2015,Second Class,26.8,2,0,12.864
306,KB-16600,OFF-AR-10003651,CA-2014-130960,12/30/2014,1/4/2015,Standard Class,9.84,3,0,2.8536
307,CR-12625,OFF-BI-10001072,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,45.48,3,0,20.9208
308,CR-12625,OFF-AR-10002135,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,289.2,6,0,83.868
309,SH-20395,OFF-AR-10002804,CA-2017-126774,4/15/2017,4/17/2017,First Class,4.89,1,0,2.0049
310,BP-11185,FUR-FU-10001918,CA-2016-142902,9/12/2016,9/14/2016,Second Class,15.136,4,0.2,3.5948
311,BP-11185,FUR-CH-10004086,CA-2016-142902,9/12/2016,9/14/2016,Second Class,466.768,2,0.2,52.5114
312,BP-11185,FUR-FU-10001756,CA-2016-142902,9/12/2016,9/14/2016,Second Class,15.232,1,0.2,1.7136
313,BP-11185,OFF-LA-10000634,CA-2016-142902,9/12/2016,9/14/2016,Second Class,6.264,3,0.2,2.0358
314,TS-21205,FUR-FU-10001588,CA-2014-120887,9/27/2014,10/3/2014,Standard Class,87.54,3,0,37.6422
315,AG-10525,TEC-PH-10002398,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,178.384,2,0.2,22.298
316,AG-10525,OFF-PA-10001937,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,15.552,3,0.2,5.4432
317,SP-20860,OFF-AR-10003373,CA-2014-164259,12/28/2014,12/30/2014,First Class,99.136,4,0.2,8.6744
318,NM-18445,FUR-CH-10002602,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,135.882,1,0.1,24.1568
319,NM-18445,TEC-MA-10002927,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,3991.98,2,0,1995.99
320,NM-18445,TEC-PH-10004093,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,275.94,6,0,80.0226
321,NM-18445,TEC-AC-10000892,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,360,4,0,129.6
322,NM-18445,OFF-ST-10002974,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,43.57,1,0,13.071
323,FA-14230,OFF-FA-10000624,CA-2014-156601,9/19/2014,9/24/2014,Standard Class,7.16,2,0,3.58
324,GK-14620,OFF-BI-10004593,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,251.52,6,0.2,81.744
325,GK-14620,TEC-AC-10001908,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,99.99,1,0,34.9965
326,DJ-13510,FUR-FU-10001967,CA-2017-153339,11/3/2017,11/5/2017,Second Class,15.992,1,0.2,0.9995
327,PO-18850,TEC-PH-10003645,US-2016-141544,8/30/2016,9/1/2016,First Class,290.898,3,0.4,-67.8762
328,PO-18850,OFF-ST-10000675,US-2016-141544,8/30/2016,9/1/2016,First Class,54.224,2,0.2,3.389
329,PO-18850,FUR-CH-10003312,US-2016-141544,8/30/2016,9/1/2016,First Class,786.744,4,0.3,-258.5016
330,PO-18850,OFF-LA-10001074,US-2016-141544,8/30/2016,9/1/2016,First Class,100.24,10,0.2,33.831
331,PO-18850,OFF-BI-10001524,US-2016-141544,8/30/2016,9/1/2016,First Class,37.764,6,0.7,-27.6936
332,JL-15850,TEC-PH-10004614,US-2016-150147,4/25/2016,4/29/2016,Second Class,82.8,2,0.4,-20.7
333,JL-15850,OFF-BI-10001153,US-2016-150147,4/25/2016,4/29/2016,Second Class,20.724,2,0.7,-13.816
334,JL-15850,OFF-BI-10001982,US-2016-150147,4/25/2016,4/29/2016,Second Class,4.896,3,0.7,-3.4272
335,DB-13615,OFF-BI-10001922,CA-2015-137946,9/1/2015,9/4/2015,Second Class,4.752,1,0.2,1.6038
336,DB-13615,TEC-CO-10001449,CA-2015-137946,9/1/2015,9/4/2015,Second Class,959.984,2,0.2,335.9944
337,DB-13615,OFF-BI-10004140,CA-2015-137946,9/1/2015,9/4/2015,Second Class,14.368,4,0.2,4.49
338,AC-10420,OFF-BI-10003314,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,7.712,2,0.2,2.7956
339,AC-10420,FUR-TA-10004575,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,698.352,3,0.2,-17.4588
340,KL-16645,OFF-FA-10000490,CA-2015-128167,6/22/2015,6/26/2015,Second Class,"Black\"",4.96,4,0.0
341,JD-15895,OFF-AR-10000122,CA-2014-122336,4/13/2014,4/17/2014,Second Class,17.856,4,0.2,1.116
342,JD-15895,OFF-BI-10003656,CA-2014-122336,4/13/2014,4/17/2014,Second Class,509.97,10,0.7,-407.976
343,JD-15895,OFF-FA-10002780,CA-2014-122336,4/13/2014,4/17/2014,Second Class,30.992,13,0.2,10.0724
344,JD-15895,TEC-PH-10000702,CA-2014-122336,4/13/2014,4/17/2014,Second Class,"White\"",71.928,12,0.4
345,CS-12130,OFF-ST-10000107,US-2015-120712,12/20/2015,12/24/2015,Standard Class,88.8,4,0.2,-2.22
346,CC-12550,TEC-PH-10002293,CA-2017-169901,6/15/2017,6/19/2017,Standard Class,47.976,3,0.2,4.7976
347,TD-20995,OFF-AR-10004027,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,7.56,3,0,3.0996
348,TD-20995,OFF-PA-10000249,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,24.56,2,0,11.5432
349,TD-20995,OFF-AR-10001374,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,12.96,2,0,4.1472
350,AB-10060,TEC-AC-10000290,CA-2016-129714,9/1/2016,9/3/2016,First Class,6.79,1,0,2.3086
351,AB-10060,OFF-PA-10001970,CA-2016-129714,9/1/2016,9/3/2016,First Class,24.56,2,0,11.5432
352,AB-10060,OFF-BI-10002160,CA-2016-129714,9/1/2016,9/3/2016,First Class,3.048,1,0.2,1.0668
353,AB-10060,OFF-PA-10001970,CA-2016-129714,9/1/2016,9/3/2016,First Class,49.12,4,0,23.0864
354,AB-10060,OFF-BI-10004995,CA-2016-129714,9/1/2016,9/3/2016,First Class,4355.168,4,0.2,1415.4296
355,JL-15505,FUR-BO-10002268,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,388.704,6,0.2,-4.8588
356,JL-15505,OFF-EN-10001137,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,8.26,2,0,3.7996
357,JL-15505,OFF-AR-10002399,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,17.04,4,0,6.9864
358,JL-15505,OFF-PA-10002713,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,34.4,5,0,15.824
359,HK-14890,OFF-PA-10002666,CA-2016-130001,4/23/2016,4/28/2016,Standard Class,36.24,5,0.2,11.325
360,VB-21745,OFF-AP-10001124,CA-2017-155698,3/8/2017,3/11/2017,First Class,647.84,8,0,168.4384
361,VB-21745,OFF-LA-10001158,CA-2017-155698,3/8/2017,3/11/2017,First Class,20.7,2,0,9.936
362,KW-16435,OFF-LA-10001158,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,20.7,2,0,9.936
363,KW-16435,FUR-CH-10000785,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,488.646,3,0.1,86.8704
364,KW-16435,OFF-AR-10003732,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,5.56,2,0,1.4456
365,KW-16435,FUR-FU-10000023,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,47.12,8,0,20.7328
366,JD-16060,OFF-ST-10001713,CA-2014-123344,9/24/2014,9/29/2014,Standard Class,211.96,4,0,8.4784
367,MK-17905,OFF-BI-10002412,CA-2016-155516,10/21/2016,10/21/2016,Same Day,23.2,4,0,10.44
368,MK-17905,OFF-SU-10001225,CA-2016-155516,10/21/2016,10/21/2016,Same Day,7.36,2,0,0.1472
369,MK-17905,OFF-ST-10002406,CA-2016-155516,10/21/2016,10/21/2016,Same Day,104.79,7,0,29.3412
370,MK-17905,FUR-BO-10002545,CA-2016-155516,10/21/2016,10/21/2016,Same Day,1043.92,4,0,271.4192
371,GT-14755,OFF-PA-10002036,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,25.92,5,0.2,9.396
372,GT-14755,OFF-ST-10002205,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,53.424,3,0.2,4.6746
373,AG-10900,OFF-BI-10001982,US-2014-119137,7/23/2014,7/27/2014,Standard Class,8.16,5,0.7,-5.712
374,AG-10900,TEC-AC-10003911,US-2014-119137,7/23/2014,7/27/2014,Standard Class,1023.936,8,0.2,179.1888
375,AG-10900,OFF-AR-10000658,US-2014-119137,7/23/2014,7/27/2014,Standard Class,9.24,1,0.2,0.924
376,AG-10900,TEC-AC-10002076,US-2014-119137,7/23/2014,7/27/2014,Standard Class,479.04,10,0.2,-29.94
377,MM-18280,OFF-PA-10003039,US-2016-134656,9/28/2016,10/1/2016,First Class,99.136,4,0.2,30.98
378,AR-10405,FUR-TA-10004915,US-2017-134481,8/27/2017,9/1/2017,Standard Class,1488.424,7,0.3,-297.6848
379,RA-19915,OFF-AP-10000696,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,8.652,3,0.8,-20.3322
380,RA-19915,OFF-ST-10003327,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,23.832,3,0.2,2.6811
381,RA-19915,OFF-BI-10000309,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,"Black\"",12.176,4,0.8
382,AS-10285,OFF-PA-10004734,CA-2016-134775,10/28/2016,10/29/2016,First Class,50.96,7,0,25.48
383,AS-10285,OFF-BI-10002225,CA-2016-134775,10/28/2016,10/29/2016,First Class,49.536,3,0.2,17.3376
384,LA-16780,TEC-AC-10004708,CA-2015-125395,6/26/2015,6/29/2015,Second Class,41.9,2,0,8.799
385,DO-13435,FUR-TA-10000617,US-2015-168935,11/27/2015,12/2/2015,Standard Class,375.4575,3,0.45,-157.0095
386,DO-13435,TEC-AC-10002335,US-2015-168935,11/27/2015,12/2/2015,Standard Class,83.976,3,0.2,-1.0497
387,DK-13225,TEC-MA-10001681,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,482.34,4,0.7,-337.638
388,DK-13225,FUR-FU-10001935,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,2.96,1,0.2,0.777
389,NG-18430,OFF-AR-10004757,CA-2014-115973,11/24/2014,11/26/2014,First Class,2.624,1,0.2,0.4264
390,MV-18190,OFF-BI-10000050,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,23.36,4,0.2,7.884
391,MV-18190,TEC-AC-10001998,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,39.98,2,0,13.5932
392,JG-15115,TEC-PH-10003012,US-2014-135972,9/21/2014,9/23/2014,Second Class,246.384,2,0.2,27.7182
393,JG-15115,TEC-CO-10002313,US-2014-135972,9/21/2014,9/23/2014,Second Class,1799.97,3,0,701.9883
394,BP-11095,OFF-BI-10003982,US-2014-134971,6/7/2014,6/10/2014,Second Class,12.462,3,0.8,-20.5623
395,VP-21730,OFF-BI-10004492,CA-2017-102946,6/30/2017,7/5/2017,Standard Class,75.792,3,0.2,25.5798
396,SS-20140,OFF-ST-10000798,CA-2017-165603,10/17/2017,10/19/2017,Second Class,49.96,2,0,9.4924
397,SS-20140,OFF-PA-10002552,CA-2017-165603,10/17/2017,10/19/2017,Second Class,12.96,2,0,6.2208
398,HP-14815,OFF-SU-10002573,CA-2015-122259,10/31/2015,11/4/2015,Standard Class,70.12,4,0,21.036
399,AG-10675,OFF-ST-10001580,CA-2016-108987,9/8/2016,9/10/2016,Second Class,35.952,3,0.2,3.5952
400,AG-10675,FUR-BO-10004834,CA-2016-108987,9/8/2016,9/10/2016,Second Class,2396.2656,4,0.32,-317.1528
401,AG-10675,OFF-ST-10000934,CA-2016-108987,9/8/2016,9/10/2016,Second Class,131.136,4,0.2,-32.784
402,AG-10675,TEC-AC-10000158,CA-2016-108987,9/8/2016,9/10/2016,Second Class,57.584,2,0.2,0.7198
403,LF-17185,OFF-PA-10001947,CA-2014-113166,12/24/2014,12/26/2014,First Class,9.568,2,0.2,3.4684
404,SP-20650,OFF-AR-10003478,CA-2014-155208,4/16/2014,4/20/2014,Standard Class,39.072,6,0.2,9.768
405,RF-19840,OFF-AP-10004249,CA-2017-117933,12/24/2017,12/29/2017,Standard Class,35.91,3,0,9.6957
406,KH-16510,TEC-AC-10000158,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,179.95,5,0,37.7895
407,KH-16510,TEC-CO-10004115,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,1199.976,3,0.2,434.9913
408,KH-16510,OFF-PA-10003724,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,27.15,5,0,13.3035
409,KH-16510,FUR-TA-10002041,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,1004.024,7,0.2,-112.9527
410,KH-16510,OFF-PA-10002893,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,9.68,1,0,4.6464
411,KH-16510,OFF-LA-10003766,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,28.35,9,0,13.608
412,KH-16510,OFF-PA-10001970,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,55.98,1,0,27.4302
413,KH-16510,FUR-BO-10001972,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,1336.829,13,0.15,31.4548
414,KH-16510,FUR-CH-10003956,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,113.568,2,0.2,-18.4548
415,KC-16675,OFF-PA-10000157,CA-2017-142636,11/3/2017,11/7/2017,Standard Class,139.86,7,0,65.7342
416,KC-16675,FUR-CH-10001891,CA-2017-142636,11/3/2017,11/7/2017,Standard Class,307.136,4,0.2,26.8744
417,CJ-12010,OFF-AR-10004344,CA-2017-122105,6/24/2017,6/28/2017,Standard Class,95.92,8,0,25.8984
418,PB-19150,FUR-CH-10004886,CA-2016-148796,4/14/2016,4/18/2016,Standard Class,383.8,5,0.2,38.38
419,VB-21745,OFF-PA-10003845,CA-2017-154816,11/6/2017,11/10/2017,Standard Class,5.78,1,0,2.8322
420,SP-20860,OFF-AR-10001573,CA-2017-110478,3/4/2017,3/9/2017,Standard Class,9.32,4,0,2.7028
421,SP-20860,OFF-EN-10000483,CA-2017-110478,3/4/2017,3/9/2017,Standard Class,15.25,1,0,7.015
422,JE-15745,TEC-AC-10004114,CA-2014-142048,6/22/2014,6/25/2014,First Class,196.752,6,0.2,56.5662
423,MP-17965,FUR-FU-10004712,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,56.56,4,0,14.7056
424,MP-17965,OFF-ST-10000918,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,32.7,3,0,8.502
425,NF-18385,FUR-CH-10000015,CA-2017-155705,8/21/2017,8/23/2017,Second Class,866.4,4,0,225.264
426,JM-15265,FUR-FU-10003347,CA-2017-149160,11/23/2017,11/26/2017,Second Class,28.4,2,0,11.076
427,JM-15265,OFF-BI-10001543,CA-2017-149160,11/23/2017,11/26/2017,Second Class,287.92,8,0,138.2016
428,SD-20485,TEC-MA-10000029,CA-2014-101476,9/12/2014,9/13/2014,First Class,69.99,1,0,30.0957
429,KH-16630,OFF-AR-10000369,CA-2017-152275,10/1/2017,10/8/2017,Standard Class,6.672,6,0.2,0.5004
430,RB-19795,OFF-BI-10004584,US-2016-123750,4/15/2016,4/21/2016,Standard Class,189.588,2,0.7,-145.3508
431,RB-19795,TEC-AC-10004659,US-2016-123750,4/15/2016,4/21/2016,Standard Class,408.744,7,0.2,76.6395
432,RB-19795,TEC-AC-10004659,US-2016-123750,4/15/2016,4/21/2016,Standard Class,291.96,5,0.2,54.7425
433,RB-19795,OFF-ST-10000617,US-2016-123750,4/15/2016,4/21/2016,Standard Class,4.768,2,0.2,-0.7748
434,DB-13060,OFF-ST-10003306,CA-2016-127369,6/6/2016,6/7/2016,First Class,714.3,5,0,207.147
435,MK-18160,OFF-BI-10000773,US-2014-150574,12/19/2014,12/25/2014,Standard Class,4.812,2,0.7,-3.6892
436,MK-18160,TEC-AC-10002600,US-2014-150574,12/19/2014,12/25/2014,Standard Class,247.8,5,0.2,-18.585
437,PO-19180,TEC-MA-10002937,CA-2016-147375,6/12/2016,6/14/2016,Second Class,1007.979,3,0.3,43.1991
438,PO-19180,OFF-PA-10001970,CA-2016-147375,6/12/2016,6/14/2016,Second Class,313.488,7,0.2,113.6394
439,BB-11545,OFF-PA-10002230,CA-2017-130043,9/15/2017,9/19/2017,Standard Class,31.872,8,0.2,11.5536
440,CV-12805,FUR-CH-10003396,CA-2017-157252,1/20/2017,1/23/2017,Second Class,207.846,3,0.1,2.3094
441,PK-19075,FUR-FU-10000246,CA-2016-115756,9/5/2016,9/7/2016,Second Class,12.22,1,0,3.666
442,PK-19075,OFF-ST-10000060,CA-2016-115756,9/5/2016,9/7/2016,Second Class,194.94,3,0,23.3928
443,PK-19075,OFF-ST-10003058,CA-2016-115756,9/5/2016,9/7/2016,Second Class,70.95,3,0,20.5755
444,PK-19075,OFF-PA-10002222,CA-2016-115756,9/5/2016,9/7/2016,Second Class,"Ream\"",91.36,4,0.0
445,PK-19075,FUR-CH-10002372,CA-2016-115756,9/5/2016,9/7/2016,Second Class,242.94,3,0,29.1528
446,PK-19075,OFF-LA-10001317,CA-2016-115756,9/5/2016,9/7/2016,Second Class,22.05,7,0,10.584
447,TB-21595,FUR-FU-10000206,CA-2017-154214,3/20/2017,3/25/2017,Second Class,2.91,1,0,1.3677
448,RB-19360,OFF-AR-10000588,CA-2016-166674,4/1/2016,4/3/2016,Second Class,59.52,3,0,15.4752
449,RB-19360,OFF-ST-10001469,CA-2016-166674,4/1/2016,4/3/2016,Second Class,161.94,3,0,9.7164
450,RB-19360,OFF-AR-10001953,CA-2016-166674,4/1/2016,4/3/2016,Second Class,263.88,6,0,71.2476
451,RB-19360,OFF-AR-10003156,CA-2016-166674,4/1/2016,4/3/2016,Second Class,30.48,3,0,7.9248
452,RB-19360,OFF-AR-10004974,CA-2016-166674,4/1/2016,4/3/2016,Second Class,9.84,3,0,2.8536
453,RB-19360,TEC-PH-10002365,CA-2016-166674,4/1/2016,4/3/2016,Second Class,35.12,4,0,9.1312
454,EB-13705,FUR-TA-10001539,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,284.364,2,0.4,-75.8304
455,EB-13705,OFF-ST-10000142,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,665.408,2,0.2,66.5408
456,KH-16630,TEC-AC-10001772,CA-2016-100153,12/13/2016,12/17/2016,Standard Class,63.88,4,0,24.9132
457,SC-20095,FUR-CH-10000225,US-2014-110674,2/12/2014,2/18/2014,Standard Class,129.568,2,0.2,-24.294
458,NF-18385,FUR-CH-10002331,US-2016-157945,9/26/2016,10/1/2016,Standard Class,747.558,3,0.3,-96.1146
459,NF-18385,OFF-EN-10001415,US-2016-157945,9/26/2016,10/1/2016,Standard Class,8.928,2,0.2,3.348
460,JH-15985,OFF-AP-10002472,CA-2015-109638,12/15/2015,12/22/2015,Standard Class,103.92,4,0,36.372
